  411 1.118	 1.158	 0.975	 0.763	 1.183	 3.997	 0.523	 0.536	 1.170	 0.514	 1.302	 0.546	 0.000	
  412 1.118	 1.158	 0.975	 0.763	 1.183	 3.997	 0.523	 0.536	 1.170	 0.514	 1.302	 0.546	 0.000	
  413 0.725	 1.106	 1.129	 1.223	 2.387	 0.447	 0.142	 1.004	 0.967	 0.879	 0.905	 1.130	 0.000	
  414 0.725	 1.106	 1.129	 1.223	 2.387	 0.447	 0.142	 1.004	 0.967	 0.879	 0.905	 1.130	 0.000	
  415 0.725	 1.106	 1.129	 1.223	 2.387	 0.447	 0.142	 1.004	 0.967	 0.879	 0.905	 1.130	 0.000	
  416 1.232	 1.241	 0.940	 0.823	 1.201	 2.684	 0.689	 0.544	 0.813	 0.944	 0.880	 0.601	 0.000	
  417 1.232	 1.241	 0.940	 0.823	 1.201	 2.684	 0.689	 0.544	 0.813	 0.944	 0.880	 0.601	 0.000	
  418 1.193	 0.870	 1.159	 0.200	 1.205	 1.164	 0.301	 0.793	 0.860	 1.018	 0.867	 0.861	 0.000	
  419 1.193	 0.870	 1.159	 0.200	 1.205	 1.164	 0.301	 0.793	 0.860	 1.018	 0.867	 0.861	 0.000	
  420 0.758	 1.105	 1.027	 0.937	 1.697	 3.515	 0.232	 0.622	 1.153	 0.618	 1.201	 1.079	 0.000	
  421 0.758	 1.105	 1.027	 0.937	 1.697	 3.515	 0.232	 0.622	 1.153	 0.618	 1.201	 1.079	 0.000	
  422 0.758	 1.105	 1.027	 0.937	 1.697	 3.515	 0.232	 0.622	 1.153	 0.618	 1.201	 1.079	 0.000	
  423 1.109	 1.042	 1.003	 0.755	 0.603	 3.704	 0.381	 0.776	 1.108	 0.742	 0.699	 0.942	 0.000	
  424 1.109	 1.042	 1.003	 0.755	 0.603	 3.704	 0.381	 0.776	 1.108	 0.742	 0.699	 0.942	 0.000	
  425 1.109	 1.042	 1.003	 0.755	 0.603	 3.704	 0.381	 0.776	 1.108	 0.742	 0.699	 0.942	 0.000	
  426 1.312	 0.893	 0.993	 0.335	 0.377	 1.096	 0.190	 1.034	 0.806	 1.018	 0.920	 0.679	 0.000	
  427 1.312	 0.893	 0.993	 0.335	 0.377	 1.096	 0.190	 1.034	 0.806	 1.018	 0.920	 0.679	 0.000	
  428 1.312	 0.893	 0.993	 0.335	 0.377	 1.096	 0.190	 1.034	 0.806	 1.018	 0.920	 0.679	 0.000	
  429 1.312	 0.893	 0.993	 0.335	 0.377	 1.096	 0.190	 1.034	 0.806	 1.018	 0.920	 0.679	 0.000	
  430 1.077	 1.037	 0.987	 1.324	 2.454	 0.746	 0.199	 1.064	 0.884	 0.857	 0.744	 1.004	 0.000	
  431 1.077	 1.037	 0.987	 1.324	 2.454	 0.746	 0.199	 1.064	 0.884	 0.857	 0.744	 1.004	 0.000	
  432 1.028	 1.153	 0.947	 0.894	 0.309	 1.232	 0.287	 0.923	 1.068	 0.558	 1.152	 0.685	 0.000	
  433 1.237	 0.909	 0.991	 0.566	 0.723	 3.769	 0.108	 1.025	 0.919	 0.966	 0.715	 1.102	 0.000	
  434 1.252	 1.180	 1.011	 0.160	 1.203	 1.203	 0.314	 0.708	 0.901	 0.750	 1.247	 0.485	 0.000	
  435 1.252	 1.180	 1.011	 0.160	 1.203	 1.203	 0.314	 0.708	 0.901	 0.750	 1.247	 0.485	 0.000	
  436 1.252	 1.180	 1.011	 0.160	 1.203	 1.203	 0.314	 0.708	 0.901	 0.750	 1.247	 0.485	 0.000	
  437 1.059	 1.103	 1.210	 0.137	 0.518	 0.364	 0.692	 0.343	 1.003	 0.864	 1.230	 0.577	 0.000	
  438 1.059	 1.103	 1.210	 0.137	 0.518	 0.364	 0.692	 0.343	 1.003	 0.864	 1.230	 0.577	 0.000	
  439 1.059	 1.103	 1.210	 0.137	 0.518	 0.364	 0.692	 0.343	 1.003	 0.864	 1.230	 0.577	 0.000	
  440 1.235	 1.151	 1.082	 1.124	 4.401	 3.684	 0.335	 0.973	 0.688	 0.563	 1.299	 0.719	 0.000	
  441 1.155	 1.010	 1.050	 0.878	 0.382	 2.759	 0.147	 0.982	 1.137	 0.816	 0.644	 0.878	 0.000	
  442 1.266	 1.087	 0.926	 0.858	 1.373	 0.104	 0.321	 0.777	 1.031	 0.389	 1.275	 0.759	 0.000	
  443 1.089	 0.974	 1.144	 0.079	 1.062	 1.138	 0.325	 0.751	 0.973	 0.921	 1.008	 0.806	 0.000	
  444 0.951	 1.121	 1.082	 1.111	 1.497	 1.752	 0.471	 0.837	 0.774	 0.605	 1.038	 1.091	 0.000	
  445 1.013	 1.068	 0.983	 0.674	 1.434	 1.137	 0.282	 0.687	 1.079	 0.912	 1.264	 0.598	 0.000	
  446 1.165	 1.083	 0.861	 1.035	 1.671	 0.807	 0.253	 1.026	 0.818	 0.601	 1.061	 0.964	 0.000	
  447 1.083	 1.183	 1.068	 1.120	 2.803	 1.872	 0.735	 0.362	 0.985	 0.673	 1.214	 0.726	 0.000	
  448 1.208	 1.204	 0.942	 0.650	 1.215	 4.002	 0.730	 0.494	 0.931	 0.974	 0.715	 0.703	 0.000	
  449 1.208	 1.204	 0.942	 0.650	 1.215	 4.002	 0.730	 0.494	 0.931	 0.974	 0.715	 0.703	 0.000	
  450 1.113	 1.222	 0.919	 0.565	 1.187	 2.407	 0.635	 0.381	 1.014	 0.929	 0.938	 0.622	 0.000	
  451 1.113	 1.222	 0.919	 0.565	 1.187	 2.407	 0.635	 0.381	 1.014	 0.929	 0.938	 0.622	 0.000	
  452 1.197	 1.201	 1.019	 1.259	 2.967	 2.095	 0.753	 0.100	 1.253	 0.570	 1.247	 0.680	 0.000	
  453 1.197	 1.201	 1.019	 1.259	 2.967	 2.095	 0.753	 0.100	 1.253	 0.570	 1.247	 0.680	 0.000	
  454 1.043	 0.998	 1.108	 0.983	 0.779	 2.629	 0.513	 0.548	 0.892	 0.854	 0.884	 1.053	 0.000	
  455 1.222	 1.278	 0.704	 0.840	 1.069	 0.697	 0.339	 0.663	 0.929	 0.626	 1.198	 0.825	 0.000	
  456 1.071	 0.963	 1.093	 1.050	 2.257	 1.876	 0.291	 0.656	 1.156	 0.803	 0.842	 1.040	 0.000	
  457 1.152	 1.239	 0.900	 1.088	 2.789	 2.158	 0.403	 0.620	 0.952	 0.800	 1.065	 0.817	 0.000	
  458 0.968	 1.181	 1.089	 1.249	 0.886	 3.887	 0.269	 0.583	 1.115	 0.550	 1.140	 1.118	 0.000	
  459 0.909	 1.193	 0.955	 1.369	 2.209	 3.343	 0.323	 0.776	 0.988	 0.576	 1.050	 1.035	 0.000	
  460 0.959	 1.184	 1.143	 0.434	 1.283	 2.325	 0.148	 0.954	 0.963	 1.024	 0.720	 1.075	 0.000	
  461 1.012	 1.227	 0.925	 1.221	 1.354	 1.171	 0.340	 0.714	 1.231	 0.663	 1.051	 0.674	 0.000	
  462 0.999	 0.959	 1.200	 1.189	 2.541	 3.816	 0.229	 0.751	 1.190	 0.531	 1.075	 1.024	 0.000	
  463 1.093	 1.197	 0.962	 0.935	 0.314	 2.656	 0.074	 0.859	 1.036	 0.876	 0.985	 0.973	 0.000	
  464 1.244	 1.229	 0.980	 1.223	 0.990	 2.356	 0.871	 0.367	 0.982	 0.439	 1.213	 0.642	 0.000	
  465 0.505	 1.211	 0.983	 1.291	 0.414	 0.835	 0.336	 0.747	 1.053	 0.639	 1.100	 1.283	 0.000	
  466 1.247	 0.890	 1.159	 0.566	 1.447	 3.329	 0.236	 1.050	 0.813	 0.555	 1.085	 0.892	 0.000	
  467 1.148	 1.067	 1.182	 1.008	 2.219	 2.083	 0.068	 0.872	 1.144	 0.884	 0.959	 0.723	 0.000	
  468 1.162	 0.771	 1.269	 0.112	 1.249	 2.546	 0.230	 0.923	 0.865	 0.625	 1.084	 1.092	 0.000	
  469 1.008	 1.045	 1.090	 1.297	 0.677	 2.774	 0.148	 0.782	 1.048	 0.580	 1.211	 1.245	 0.000	
  470 1.008	 1.045	 1.090	 1.297	 0.677	 2.774	 0.148	 0.782	 1.048	 0.580	 1.211	 1.245	 0.000	
  471 0.780	 1.183	 1.029	 0.913	 0.775	 2.427	 0.289	 0.565	 1.192	 0.625	 0.889	 1.150	 0.000	
  472 0.780	 1.183	 1.029	 0.913	 0.775	 2.427	 0.289	 0.565	 1.192	 0.625	 0.889	 1.150	 0.000	
  473 1.109	 1.219	 0.902	 1.469	 3.167	 1.473	 0.421	 0.550	 1.093	 0.637	 1.176	 0.754	 0.000	
  474 1.109	 1.219	 0.902	 1.469	 3.167	 1.473	 0.421	 0.550	 1.093	 0.637	 1.176	 0.754	 0.000	
  475 1.109	 1.219	 0.902	 1.469	 3.167	 1.473	 0.421	 0.550	 1.093	 0.637	 1.176	 0.754	 0.000	
  476 1.109	 1.219	 0.902	 1.469	 3.167	 1.473	 0.421	 0.550	 1.093	 0.637	 1.176	 0.754	 0.000	
  477 0.939	 1.152	 1.210	 0.783	 3.232	 3.560	 0.296	 0.633	 1.070	 0.633	 1.086	 1.072	 0.000	
  478 0.975	 1.165	 0.973	 0.854	 1.607	 2.859	 0.646	 0.410	 1.113	 0.472	 1.084	 1.112	 0.000	
  479 0.972	 1.194	 1.068	 0.887	 2.344	 4.184	 0.435	 0.481	 1.206	 0.378	 1.197	 1.049	 0.000	
  480 0.972	 1.194	 1.068	 0.887	 2.344	 4.184	 0.435	 0.481	 1.206	 0.378	 1.197	 1.049	 0.000	
  481 0.972	 1.194	 1.068	 0.887	 2.344	 4.184	 0.435	 0.481	 1.206	 0.378	 1.197	 1.049	 0.000	
  482 0.972	 1.194	 1.068	 0.887	 2.344	 4.184	 0.435	 0.481	 1.206	 0.378	 1.197	 1.049	 0.000	
  483 1.150	 1.068	 0.847	 0.857	 1.006	 1.254	 0.147	 0.936	 1.165	 0.399	 1.243	 0.732	 0.000	
  484 1.150	 1.068	 0.847	 0.857	 1.006	 1.254	 0.147	 0.936	 1.165	 0.399	 1.243	 0.732	 0.000	
  485 1.150	 1.068	 0.847	 0.857	 1.006	 1.254	 0.147	 0.936	 1.165	 0.399	 1.243	 0.732	 0.000	
  486 1.150	 1.068	 0.847	 0.857	 1.006	 1.254	 0.147	 0.936	 1.165	 0.399	 1.243	 0.732	 0.000	
  487 0.609	 1.229	 0.997	 0.724	 0.099	 1.004	 0.204	 0.719	 1.062	 0.560	 1.020	 1.278	 0.000	
  488 0.609	 1.229	 0.997	 0.724	 0.099	 1.004	 0.204	 0.719	 1.062	 0.560	 1.020	 1.278	 0.000	
  489 0.609	 1.229	 0.997	 0.724	 0.099	 1.004	 0.204	 0.719	 1.062	 0.560	 1.020	 1.278	 0.000	
  490 0.715	 1.207	 0.989	 0.684	 1.288	 1.592	 0.144	 0.830	 1.143	 0.305	 1.122	 1.197	 0.000	
  491 0.715	 1.207	 0.989	 0.684	 1.288	 1.592	 0.144	 0.830	 1.143	 0.305	 1.122	 1.197	 0.000	
  492 1.121	 1.147	 0.831	 0.525	 1.221	 3.149	 0.273	 0.789	 1.147	 0.531	 1.115	 0.717	 0.000	
  493 1.166	 0.883	 1.129	 0.555	 1.423	 2.368	 0.275	 1.173	 0.623	 0.667	 1.030	 1.124	 0.000	
  494 1.166	 0.883	 1.129	 0.555	 1.423	 2.368	 0.275	 1.173	 0.623	 0.667	 1.030	 1.124	 0.000	
  495 1.442	 0.791	 1.195	 0.076	 1.028	 2.391	 0.182	 1.075	 0.757	 0.743	 1.017	 0.842	 0.000	
  496 1.172	 1.172	 0.932	 1.606	 2.672	 2.336	 0.353	 0.699	 1.024	 0.665	 1.067	 0.808	 0.000	
  497 1.295	 0.883	 1.149	 0.559	 1.788	 2.090	 0.064	 0.861	 1.138	 0.760	 1.135	 0.683	 0.000	
  498 0.787	 1.182	 1.078	 1.284	 1.206	 2.648	 0.293	 0.445	 1.316	 0.718	 0.825	 1.137	 0.000	
  499 1.078	 0.992	 1.213	 0.702	 3.731	 4.545	 0.359	 0.638	 1.054	 0.501	 1.129	 1.111	 0.000	
  500 1.189	 1.008	 1.074	 0.694	 3.094	 2.515	 0.471	 0.592	 1.073	 0.705	 0.928	 0.996	 0.000	
